participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt
140,\RIGHT,left,6,11,0.6,2,NaN,NaN,NaN,NaN,NaN
140,\RIGHT,left,3,12,0.6,11,NaN,NaN,NaN,NaN,NaN
140,\RIGHT,left,5,13,0.6,1,NaN,NaN,NaN,NaN,NaN
140,\RIGHT,left,7,14,0.6,9,NaN,NaN,NaN,NaN,NaN
140,\LEFT,left,2,15,0.6,8,NaN,NaN,NaN,NaN,NaN
140,\LEFT,right,9,16,0.6,5,NaN,NaN,NaN,NaN,NaN
140,\LEFT,right,2,17,0.6,2,NaN,NaN,NaN,NaN,NaN
140,\LEFT,right,3,18,0.6,5,NaN,NaN,NaN,NaN,NaN
140,\LEFT,right,6,19,0.6,2,NaN,NaN,NaN,NaN,NaN
140,\RIGHT,left,8,20,0.6,5,NaN,NaN,NaN,NaN,NaN
140,\LEFT,left,8,21,0.6,11,NaN,NaN,NaN,NaN,NaN
140,\LEFT,right,5,22,0.6,4,NaN,NaN,NaN,NaN,NaN
140,\LEFT,left,7,23,0.6,5,NaN,NaN,NaN,NaN,NaN
140,\RIGHT,right,8,24,0.6,2,NaN,NaN,NaN,NaN,NaN
140,\RIGHT,right,9,25,0.6,5,NaN,NaN,NaN,NaN,NaN
140,\RIGHT,right,10,26,0.6,4,NaN,NaN,NaN,NaN,NaN
140,\RIGHT,right,4,27,0.6,5,NaN,NaN,NaN,NaN,NaN
140,\LEFT,left,10,28,0.6,7,NaN,NaN,NaN,NaN,NaN
140,\LEFT,left,1,29,0.6,2,NaN,NaN,NaN,NaN,NaN
140,\LEFT,left,3,30,0.6,9,NaN,NaN,NaN,NaN,NaN
140,\LEFT,right,4,31,0.6,11,NaN,NaN,NaN,NaN,NaN
140,\RIGHT,left,1,32,0.6,6,NaN,NaN,NaN,NaN,NaN
140,\RIGHT,left,4,33,0.6,8,NaN,NaN,NaN,NaN,NaN
140,\LEFT,right,8,34,0.6,4,NaN,NaN,NaN,NaN,NaN
140,\LEFT,right,1,35,0.6,8,NaN,NaN,NaN,NaN,NaN
140,\RIGHT,left,10,36,0.6,7,NaN,NaN,NaN,NaN,NaN
140,\LEFT,left,4,37,0.6,1,NaN,NaN,NaN,NaN,NaN
140,\LEFT,left,9,38,0.6,10,NaN,NaN,NaN,NaN,NaN
140,\LEFT,right,7,39,0.6,4,NaN,NaN,NaN,NaN,NaN
140,\RIGHT,right,6,40,0.6,5,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,left,5,1,0.6,7,NaN,NaN,NaN,NaN,NaN
141,\LEFT,right,1,2,0.6,2,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,right,4,3,0.6,4,NaN,NaN,NaN,NaN,NaN
141,\LEFT,left,4,4,0.6,10,NaN,NaN,NaN,NaN,NaN
141,\LEFT,left,3,5,0.6,11,NaN,NaN,NaN,NaN,NaN
141,\LEFT,right,3,6,0.6,2,NaN,NaN,NaN,NaN,NaN
141,\LEFT,left,9,7,0.6,4,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,left,4,8,0.6,9,NaN,NaN,NaN,NaN,NaN
141,\LEFT,right,2,9,0.6,6,NaN,NaN,NaN,NaN,NaN
141,\LEFT,left,6,10,0.6,10,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,right,8,11,0.6,6,NaN,NaN,NaN,NaN,NaN
141,\LEFT,right,10,12,0.6,6,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,right,1,13,0.6,8,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,right,3,14,0.6,8,NaN,NaN,NaN,NaN,NaN
141,\LEFT,right,8,15,0.6,10,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,right,10,16,0.6,7,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,left,9,17,0.6,3,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,right,2,18,0.6,8,NaN,NaN,NaN,NaN,NaN
141,\LEFT,left,10,19,0.6,5,NaN,NaN,NaN,NaN,NaN
141,\LEFT,left,1,20,0.6,10,NaN,NaN,NaN,NaN,NaN
141,\LEFT,right,4,21,0.6,1,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,right,6,22,0.6,8,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,left,10,23,0.6,4,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,left,3,24,0.6,8,NaN,NaN,NaN,NaN,NaN
141,\LEFT,right,7,25,0.6,7,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,left,7,26,0.6,8,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,left,8,27,0.6,4,NaN,NaN,NaN,NaN,NaN
141,\LEFT,right,9,28,0.6,2,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,right,9,29,0.6,9,NaN,NaN,NaN,NaN,NaN
141,\LEFT,right,6,30,0.6,9,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,left,6,31,0.6,11,NaN,NaN,NaN,NaN,NaN
141,\LEFT,right,5,32,0.6,4,NaN,NaN,NaN,NaN,NaN
141,\LEFT,left,8,33,0.6,2,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,right,5,34,0.6,11,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,left,1,35,0.6,6,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,right,7,36,0.6,5,NaN,NaN,NaN,NaN,NaN
141,\RIGHT,left,2,37,0.6,9,NaN,NaN,NaN,NaN,NaN
141,\LEFT,left,2,38,0.6,9,NaN,NaN,NaN,NaN,NaN
141,\LEFT,left,5,39,0.6,5,NaN,NaN,NaN,NaN,NaN
141,\LEFT,left,7,40,0.6,5,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,left,4,1,0.6,4,NaN,NaN,NaN,NaN,NaN
142,\LEFT,right,6,2,0.6,9,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,left,5,3,0.6,4,NaN,NaN,NaN,NaN,NaN
142,\LEFT,left,1,4,0.6,7,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,left,3,5,0.6,5,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,right,2,6,0.6,3,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,left,9,7,0.6,11,NaN,NaN,NaN,NaN,NaN
142,\LEFT,right,7,8,0.6,3,NaN,NaN,NaN,NaN,NaN
142,\LEFT,left,5,9,0.6,8,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,right,5,10,0.6,8,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,right,7,11,0.6,6,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,right,9,12,0.6,10,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,right,10,13,0.6,10,NaN,NaN,NaN,NaN,NaN
142,\LEFT,left,6,14,0.6,7,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,left,8,15,0.6,8,NaN,NaN,NaN,NaN,NaN
142,\LEFT,right,10,16,0.6,3,NaN,NaN,NaN,NaN,NaN
142,\LEFT,left,8,17,0.6,7,NaN,NaN,NaN,NaN,NaN
142,\LEFT,left,4,18,0.6,7,NaN,NaN,NaN,NaN,NaN
142,\LEFT,left,10,19,0.6,10,NaN,NaN,NaN,NaN,NaN
142,\LEFT,right,1,20,0.6,9,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,right,8,21,0.6,11,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,left,1,22,0.6,10,NaN,NaN,NaN,NaN,NaN
142,\LEFT,right,8,23,0.6,9,NaN,NaN,NaN,NaN,NaN
142,\LEFT,left,2,24,0.6,4,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,left,10,25,0.6,6,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,left,2,26,0.6,4,NaN,NaN,NaN,NaN,NaN
142,\LEFT,left,9,27,0.6,7,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,right,1,28,0.6,8,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,right,6,29,0.6,1,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,right,3,30,0.6,8,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,right,4,31,0.6,3,NaN,NaN,NaN,NaN,NaN
142,\LEFT,left,3,32,0.6,4,NaN,NaN,NaN,NaN,NaN
142,\LEFT,right,9,33,0.6,8,NaN,NaN,NaN,NaN,NaN
142,\LEFT,right,3,34,0.6,4,NaN,NaN,NaN,NaN,NaN
142,\LEFT,right,4,35,0.6,7,NaN,NaN,NaN,NaN,NaN
142,\LEFT,right,5,36,0.6,4,NaN,NaN,NaN,NaN,NaN
142,\LEFT,right,2,37,0.6,4,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,left,6,38,0.6,3,NaN,NaN,NaN,NaN,NaN
142,\RIGHT,left,7,39,0.6,11,NaN,NaN,NaN,NaN,NaN
142,\LEFT,left,7,40,0.6,6,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,left,9,1,0.6,2,NaN,NaN,NaN,NaN,NaN
143,\LEFT,right,9,2,0.6,5,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,right,9,3,0.6,5,NaN,NaN,NaN,NaN,NaN
143,\LEFT,right,1,4,0.6,6,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,right,4,5,0.6,8,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,right,3,6,0.6,3,NaN,NaN,NaN,NaN,NaN
143,\LEFT,right,4,7,0.6,4,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,left,6,8,0.6,11,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,right,6,9,0.6,11,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,right,2,10,0.6,6,NaN,NaN,NaN,NaN,NaN
143,\LEFT,left,4,11,0.6,5,NaN,NaN,NaN,NaN,NaN
143,\LEFT,right,10,12,0.6,6,NaN,NaN,NaN,NaN,NaN
143,\LEFT,left,6,13,0.6,4,NaN,NaN,NaN,NaN,NaN
143,\LEFT,right,2,14,0.6,9,NaN,NaN,NaN,NaN,NaN
143,\LEFT,right,5,15,0.6,4,NaN,NaN,NaN,NaN,NaN
143,\LEFT,left,9,16,0.6,3,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,left,8,17,0.6,10,NaN,NaN,NaN,NaN,NaN
143,\LEFT,right,7,18,0.6,8,NaN,NaN,NaN,NaN,NaN
143,\LEFT,left,10,19,0.6,5,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,right,8,20,0.6,11,NaN,NaN,NaN,NaN,NaN
143,\LEFT,left,7,21,0.6,7,NaN,NaN,NaN,NaN,NaN
143,\LEFT,left,5,22,0.6,7,NaN,NaN,NaN,NaN,NaN
143,\LEFT,right,8,23,0.6,5,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,right,5,24,0.6,4,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,left,5,25,0.6,10,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,right,1,26,0.6,3,NaN,NaN,NaN,NaN,NaN
143,\LEFT,left,3,27,0.6,7,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,left,2,28,0.6,1,NaN,NaN,NaN,NaN,NaN
143,\LEFT,right,6,29,0.6,11,NaN,NaN,NaN,NaN,NaN
143,\LEFT,left,2,30,0.6,10,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,left,10,31,0.6,10,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,right,10,32,0.6,9,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,left,1,33,0.6,3,NaN,NaN,NaN,NaN,NaN
143,\LEFT,left,8,34,0.6,10,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,left,4,35,0.6,5,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,left,3,36,0.6,10,NaN,NaN,NaN,NaN,NaN
143,\LEFT,right,3,37,0.6,8,NaN,NaN,NaN,NaN,NaN
143,\LEFT,left,1,38,0.6,9,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,left,7,39,0.6,9,NaN,NaN,NaN,NaN,NaN
143,\RIGHT,right,7,40,0.6,10,NaN,NaN,NaN,NaN,NaN
144,\LEFT,left,7,1,0.6,4,NaN,NaN,NaN,NaN,NaN
144,\LEFT,right,10,2,0.6,10,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,left,4,3,0.6,2,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,left,5,4,0.6,6,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,right,9,5,0.6,11,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,left,6,6,0.6,7,NaN,NaN,NaN,NaN,NaN
144,\LEFT,left,5,7,0.6,9,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,right,8,8,0.6,7,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,left,9,9,0.6,1,NaN,NaN,NaN,NaN,NaN
144,\LEFT,left,10,10,0.6,10,NaN,NaN,NaN,NaN,NaN
144,\LEFT,left,3,11,0.6,4,NaN,NaN,NaN,NaN,NaN
144,\LEFT,right,6,12,0.6,7,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,left,2,13,0.6,1,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,right,5,14,0.6,6,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,left,1,15,0.6,5,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,right,3,16,0.6,3,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,left,10,17,0.6,1,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,right,6,18,0.6,8,NaN,NaN,NaN,NaN,NaN
144,\LEFT,left,2,19,0.6,2,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,right,4,20,0.6,3,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,left,7,21,0.6,9,NaN,NaN,NaN,NaN,NaN
144,\LEFT,right,5,22,0.6,1,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,right,7,23,0.6,2,NaN,NaN,NaN,NaN,NaN
144,\LEFT,left,4,24,0.6,8,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,left,8,25,0.6,3,NaN,NaN,NaN,NaN,NaN
144,\LEFT,right,2,26,0.6,7,NaN,NaN,NaN,NaN,NaN
144,\LEFT,left,9,27,0.6,5,NaN,NaN,NaN,NaN,NaN
144,\LEFT,left,1,28,0.6,1,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,left,3,29,0.6,1,NaN,NaN,NaN,NaN,NaN
144,\LEFT,right,1,30,0.6,6,NaN,NaN,NaN,NaN,NaN
144,\LEFT,right,4,31,0.6,3,NaN,NaN,NaN,NaN,NaN
144,\LEFT,right,3,32,0.6,3,NaN,NaN,NaN,NaN,NaN
144,\LEFT,left,8,33,0.6,9,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,right,1,34,0.6,11,NaN,NaN,NaN,NaN,NaN
144,\LEFT,right,8,35,0.6,7,NaN,NaN,NaN,NaN,NaN
144,\LEFT,right,7,36,0.6,3,NaN,NaN,NaN,NaN,NaN
144,\LEFT,right,9,37,0.6,5,NaN,NaN,NaN,NaN,NaN
144,\LEFT,left,6,38,0.6,2,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,right,2,39,0.6,3,NaN,NaN,NaN,NaN,NaN
144,\RIGHT,right,10,40,0.6,2,NaN,NaN,NaN,NaN,NaN
145,\LEFT,left,5,1,0.6,3,NaN,NaN,NaN,NaN,NaN
145,\LEFT,right,2,2,0.6,8,NaN,NaN,NaN,NaN,NaN
145,\LEFT,left,2,3,0.6,11,NaN,NaN,NaN,NaN,NaN
145,\LEFT,left,1,4,0.6,8,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,left,3,5,0.6,3,NaN,NaN,NaN,NaN,NaN
145,\LEFT,right,5,6,0.6,11,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,left,4,7,0.6,9,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,right,3,8,0.6,10,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,left,6,9,0.6,3,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,right,1,10,0.6,5,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,right,2,11,0.6,9,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,left,5,12,0.6,3,NaN,NaN,NaN,NaN,NaN
145,\LEFT,right,9,13,0.6,3,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,right,4,14,0.6,1,NaN,NaN,NaN,NaN,NaN
145,\LEFT,right,3,15,0.6,7,NaN,NaN,NaN,NaN,NaN
145,\LEFT,right,6,16,0.6,11,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,right,7,17,0.6,10,NaN,NaN,NaN,NaN,NaN
145,\LEFT,right,1,18,0.6,7,NaN,NaN,NaN,NaN,NaN
145,\LEFT,right,4,19,0.6,5,NaN,NaN,NaN,NaN,NaN
145,\LEFT,left,6,20,0.6,10,NaN,NaN,NaN,NaN,NaN
145,\LEFT,left,7,21,0.6,7,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,right,5,22,0.6,8,NaN,NaN,NaN,NaN,NaN
145,\LEFT,right,10,23,0.6,1,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,right,6,24,0.6,2,NaN,NaN,NaN,NaN,NaN
145,\LEFT,left,9,25,0.6,9,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,left,10,26,0.6,11,NaN,NaN,NaN,NaN,NaN
145,\LEFT,left,3,27,0.6,3,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,right,8,28,0.6,3,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,right,10,29,0.6,4,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,left,8,30,0.6,5,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,left,9,31,0.6,4,NaN,NaN,NaN,NaN,NaN
145,\LEFT,left,8,32,0.6,4,NaN,NaN,NaN,NaN,NaN
145,\LEFT,right,8,33,0.6,1,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,right,9,34,0.6,5,NaN,NaN,NaN,NaN,NaN
145,\LEFT,left,4,35,0.6,8,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,left,2,36,0.6,8,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,left,7,37,0.6,8,NaN,NaN,NaN,NaN,NaN
145,\LEFT,right,7,38,0.6,5,NaN,NaN,NaN,NaN,NaN
145,\LEFT,left,10,39,0.6,9,NaN,NaN,NaN,NaN,NaN
145,\RIGHT,left,1,40,0.6,7,NaN,NaN,NaN,NaN,NaN
146,\LEFT,left,10,1,0.6,6,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,left,1,2,0.6,5,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,right,6,3,0.6,5,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,right,2,4,0.6,11,NaN,NaN,NaN,NaN,NaN
146,\LEFT,left,3,5,0.6,1,NaN,NaN,NaN,NaN,NaN
146,\LEFT,left,7,6,0.6,10,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,left,5,7,0.6,10,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,right,9,8,0.6,6,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,left,7,9,0.6,1,NaN,NaN,NaN,NaN,NaN
146,\LEFT,right,4,10,0.6,6,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,left,10,11,0.6,5,NaN,NaN,NaN,NaN,NaN
146,\LEFT,left,5,12,0.6,4,NaN,NaN,NaN,NaN,NaN
146,\LEFT,right,6,13,0.6,9,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,left,2,14,0.6,3,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,left,3,15,0.6,9,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,right,4,16,0.6,11,NaN,NaN,NaN,NaN,NaN
146,\LEFT,left,6,17,0.6,11,NaN,NaN,NaN,NaN,NaN
146,\LEFT,left,1,18,0.6,8,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,left,4,19,0.6,9,NaN,NaN,NaN,NaN,NaN
146,\LEFT,right,10,20,0.6,9,NaN,NaN,NaN,NaN,NaN
146,\LEFT,right,8,21,0.6,7,NaN,NaN,NaN,NaN,NaN
146,\LEFT,left,8,22,0.6,7,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,right,10,23,0.6,2,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,right,7,24,0.6,2,NaN,NaN,NaN,NaN,NaN
146,\LEFT,right,5,25,0.6,4,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,left,9,26,0.6,10,NaN,NaN,NaN,NaN,NaN
146,\LEFT,right,2,27,0.6,1,NaN,NaN,NaN,NaN,NaN
146,\LEFT,right,9,28,0.6,6,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,right,1,29,0.6,8,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,left,8,30,0.6,9,NaN,NaN,NaN,NaN,NaN
146,\LEFT,left,2,31,0.6,5,NaN,NaN,NaN,NaN,NaN
146,\LEFT,right,1,32,0.6,7,NaN,NaN,NaN,NaN,NaN
146,\LEFT,right,7,33,0.6,9,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,right,5,34,0.6,2,NaN,NaN,NaN,NaN,NaN
146,\LEFT,left,9,35,0.6,3,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,right,3,36,0.6,7,NaN,NaN,NaN,NaN,NaN
146,\LEFT,left,4,37,0.6,5,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,left,6,38,0.6,10,NaN,NaN,NaN,NaN,NaN
146,\LEFT,right,3,39,0.6,6,NaN,NaN,NaN,NaN,NaN
146,\RIGHT,right,8,40,0.6,4,NaN,NaN,NaN,NaN,NaN
147,\LEFT,right,4,1,0.6,7,NaN,NaN,NaN,NaN,NaN
147,\LEFT,left,6,2,0.6,8,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,right,2,3,0.6,8,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,left,3,4,0.6,5,NaN,NaN,NaN,NaN,NaN
147,\LEFT,right,6,5,0.6,7,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,left,6,6,0.6,5,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,left,10,7,0.6,8,NaN,NaN,NaN,NaN,NaN
147,\LEFT,left,9,8,0.6,9,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,left,8,9,0.6,1,NaN,NaN,NaN,NaN,NaN
147,\LEFT,right,3,10,0.6,6,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,right,3,11,0.6,11,NaN,NaN,NaN,NaN,NaN
147,\LEFT,right,8,12,0.6,4,NaN,NaN,NaN,NaN,NaN
147,\LEFT,left,3,13,0.6,5,NaN,NaN,NaN,NaN,NaN
147,\LEFT,left,2,14,0.6,1,NaN,NaN,NaN,NaN,NaN
147,\LEFT,left,7,15,0.6,1,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,right,9,16,0.6,9,NaN,NaN,NaN,NaN,NaN
147,\LEFT,right,10,17,0.6,1,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,right,6,18,0.6,9,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,left,9,19,0.6,8,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,right,8,20,0.6,4,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,left,2,21,0.6,1,NaN,NaN,NaN,NaN,NaN
147,\LEFT,left,1,22,0.6,6,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,right,1,23,0.6,2,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,left,5,24,0.6,5,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,left,1,25,0.6,7,NaN,NaN,NaN,NaN,NaN
147,\LEFT,left,10,26,0.6,3,NaN,NaN,NaN,NaN,NaN
147,\LEFT,left,4,27,0.6,6,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,left,4,28,0.6,1,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,right,5,29,0.6,7,NaN,NaN,NaN,NaN,NaN
147,\LEFT,right,1,30,0.6,5,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,right,10,31,0.6,8,NaN,NaN,NaN,NaN,NaN
147,\LEFT,left,5,32,0.6,11,NaN,NaN,NaN,NaN,NaN
147,\LEFT,right,2,33,0.6,7,NaN,NaN,NaN,NaN,NaN
147,\LEFT,right,9,34,0.6,2,NaN,NaN,NaN,NaN,NaN
147,\LEFT,right,7,35,0.6,9,NaN,NaN,NaN,NaN,NaN
147,\LEFT,right,5,36,0.6,8,NaN,NaN,NaN,NaN,NaN
147,\LEFT,left,8,37,0.6,3,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,right,7,38,0.6,2,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,right,4,39,0.6,5,NaN,NaN,NaN,NaN,NaN
147,\RIGHT,left,7,40,0.6,7,NaN,NaN,NaN,NaN,NaN
148,\LEFT,right,8,1,0.6,1,NaN,NaN,NaN,NaN,NaN
148,\LEFT,left,2,2,0.6,8,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,right,8,3,0.6,4,NaN,NaN,NaN,NaN,NaN
148,\LEFT,right,4,4,0.6,5,NaN,NaN,NaN,NaN,NaN
148,\LEFT,left,8,5,0.6,5,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,left,7,6,0.6,8,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,left,10,7,0.6,5,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,left,2,8,0.6,11,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,right,6,9,0.6,5,NaN,NaN,NaN,NaN,NaN
148,\LEFT,right,6,10,0.6,3,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,left,3,11,0.6,5,NaN,NaN,NaN,NaN,NaN
148,\LEFT,right,10,12,0.6,10,NaN,NaN,NaN,NaN,NaN
148,\LEFT,left,5,13,0.6,1,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,right,2,14,0.6,1,NaN,NaN,NaN,NaN,NaN
148,\LEFT,left,6,15,0.6,10,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,right,3,16,0.6,6,NaN,NaN,NaN,NaN,NaN
148,\LEFT,left,3,17,0.6,6,NaN,NaN,NaN,NaN,NaN
148,\LEFT,right,7,18,0.6,3,NaN,NaN,NaN,NaN,NaN
148,\LEFT,right,9,19,0.6,1,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,left,6,20,0.6,6,NaN,NaN,NaN,NaN,NaN
148,\LEFT,left,7,21,0.6,8,NaN,NaN,NaN,NaN,NaN
148,\LEFT,left,4,22,0.6,1,NaN,NaN,NaN,NaN,NaN
148,\LEFT,right,2,23,0.6,10,NaN,NaN,NaN,NaN,NaN
148,\LEFT,right,1,24,0.6,3,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,left,8,25,0.6,3,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,left,1,26,0.6,6,NaN,NaN,NaN,NaN,NaN
148,\LEFT,left,9,27,0.6,11,NaN,NaN,NaN,NaN,NaN
148,\LEFT,right,3,28,0.6,4,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,left,4,29,0.6,10,NaN,NaN,NaN,NaN,NaN
148,\LEFT,right,5,30,0.6,1,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,left,9,31,0.6,8,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,left,5,32,0.6,8,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,right,7,33,0.6,7,NaN,NaN,NaN,NaN,NaN
148,\RIGHT,right,5,34,0.6,10,NaN,NaN,NaN,NaN,NaN
